GSP,S/S or Busbar Name Node 1,S/S or Busbar Name Node 2,Operating Voltage (kV),Positive Sequence Impedance R % on (100 MVA Base),Positive Sequence Impedance X (% on 100 MVA Base),Susceptance B (% on 100 MVA Base),Rating Information (MVA),Circuit Length (km),Licence Area
Norton,Leeming Bar-Wensleydale-Barden Friar tee,Barden Friar 33kV,33.0,4.4479999999999995,5.756,0.0,24,1.834,Northeast
Norton,Leeming Bar-Wensleydale-Bedale tee,Wensleydale T1 33kV,33.0,32.979,60.236000000000004,0.0,24,18.173,Northeast
Norton,Malleable T1 66kV,Bowesfield T1 66kV,66.0,0.5950000000000001,0.9390000000000001,3.1814,53,4.208,Northeast
Norton,North Tees 66kV,Faraday Street 66kV,66.0,0.707,0.738,2.25,45,3.651,Northeast
Norton,North Tees 66kV,North Tees T2 T3 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,North Tees 66kV,Cleveland Incinerator 66kV,66.0,0.728,0.388,0.0,28.5788,1.5307,Northeast
Norton,Norton 132kV,Bowesfield GT1 132kV,132.0,0.336,0.831,34.762,106.8,6.963,Northeast
Norton,Norton 132kV,Norton-Darlington Central-Darlington tee 1,132.0,1.3299999999999998,3.0300000000000002,2.414,114,13.4858,Northeast
Norton,Norton 132kV,Norton-Leeming Bar-Hutton tee 2,132.0,2.487,5.6930000000000005,0.0,114,25.349,Northeast
Norton,Norton-Darlington Central-Darlington tee 2,Darlington GT2 132kV,132.0,0.009000000000000001,0.019,0.004,111.8,0.605,Northeast
Norton,Norton-Leeming Bar-Hutton Bonville tee 1,Leeming Bar GT1 132kV,132.0,0.997,2.2800000000000002,0.0,112,10.205,Northeast
Norton,Norton-Leeming Bar-Hutton Bonville tee 1,Huton Bonville Rail GT1 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Norton,Rudby T2 33kV,Stokesley T1 33kV,33.0,8.75,18.15,0.0,28.636,6.44799,Northeast
Osbaldwick,Foss Islands T2 33kV,Melrosegate 33kV,33.0,0.5499999999999999,0.7969999999999999,0.28509999999999996,32.29,1.014,Northeast
Osbaldwick,Gale Lane T1 33kV,Melrosegate 33kV,33.0,2.77,5.017,2.04,34,6.549,Northeast
Osbaldwick,Malton Grid 66kV,Kirbymoorside T1 66kV,66.0,7.1,15.0,0.0,35.4378,17.003,Northeast
Osbaldwick,Malton Grid 66kV,Kirbymoorside T2 66kV,66.0,7.1,15.0,0.0,35.4378,16.968,Northeast
Osbaldwick,Malton Grid 66kV,Malton T1 66kV,66.0,0.8,1.0999999999999999,0.0,28.5788,1.608,Northeast
Osbaldwick,Malton Grid GT1 66kV,Malton Grid 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Melrosegate 33kV,Campleshon Road T1 33kV,33.0,3.4000000000000004,2.6,0.0,21.4341,3.269,Northeast
Osbaldwick,Melrosegate 33kV,Haxby Road T2 33kV,33.0,3.6799999999999997,2.7369999999999997,0.6705,19,2.907,Northeast
Osbaldwick,Melrosegate 33kV,Huntington New Lane T1 33kV,33.0,1.3,1.6400000000000001,0.0,24.0062,2.359,Northeast
Osbaldwick,Melrosegate 33kV,Huntington New Lane T2 33kV,33.0,1.3,1.6400000000000001,0.0,24.0062,2.71,Northeast
Osbaldwick,Melrosegate 33kV,Rawcliffe Lane T1 33kV,33.0,5.7,4.2,0.0,22.2915,5.492,Northeast
Osbaldwick,Melrosegate GT1 33kV,Melrosegate 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Melrosegate GT2 33kV,Melrosegate 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Melrosegate T1 33kV,Melrosegate 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Osbaldwick,Melrosegate T2 33kV,Melrosegate 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Poppleton,Moor Monkton Pumps T1 33kV,Poppleton 33kV,33.0,10.734,14.025000000000002,0.0,19.4908,7.281,Northeast
Osbaldwick,Osbaldwick 132kV,Melrosegate GT1 132kV,132.0,0.14200000000000002,0.369,0.0,114,2.734,Northeast
Osbaldwick,Osbaldwick 132kV,Melrosegate GT3 132kV,132.0,0.14200000000000002,0.35700000000000004,0.053346,114,2.724,Northeast
Osbaldwick,Osbaldwick 132kV,Osbaldwick-Malton-Scarborough tee 1,132.0,1.5110000000000001,5.268,0.787,229,29.755,Northeast
Osbaldwick,Osbaldwick-Knapton-Scarborough tee 2,Knapton Generation 132kV,132.0,0.065,0.151,0.03,114,0.637,Northeast
Poppleton,Poppleton 33kV,Gale Lane T2 33kV,33.0,3.0,2.0,0.0,23.7204,3.277,Northeast
Poppleton,Poppleton 33kV,Severus Hill T2 33kV,33.0,2.1999999999999997,1.7000000000000002,0.0,23.7204,2.447,Northeast
Poppleton,Poppleton 33kV,Skeldergate T2 33kV,33.0,2.587,3.82,1.38286,35,4.871,Northeast
Osbaldwick,Thornton Dale T1 66kV,Whitby West T2 66kV,66.0,20.373,30.146,0.0,37.3811,32.04,Northeast
Saltholme,Saltholme 132kV,North Bank GT1 132kV,132.0,0.3492,0.7521,3.6062999999999996,113,3.891,Northeast
Saltholme,Saltholme 132kV,North Bank GT2 132kV,132.0,0.3538,0.7587,2.4023,111.8,4.01,Northeast
Saltholme,Saltholme 132kV,Saltholme-Greatham-Seal Sands tee 1,132.0,0.006,0.031,1.9140000000000001,258,0.22,Northeast
Saltholme,Saltholme 132kV,Saltholme-Greatham-Seal Sands tee 2,132.0,0.006,0.031,1.8800000000000001,258,0.199,Northeast
Saltholme,Saltholme-Greatham-Seal Sands tee 1,Greatham GT1 132kV,132.0,0.43299999999999994,0.991,0.0,114,4.335,Northeast
Saltholme,Saltholme-Greatham-Seal Sands tee 2,Greatham GT2 132kV,132.0,0.43299999999999994,0.991,0.0,114,4.367,Northeast
Saltholme,Seal Sands 66kV,BASF Switch Red 66kV,66.0,0.264,0.315,0.0,58,1.639,Northeast
Spennymoor GSP,Potter House GT2 66kV,Potter House 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Potter House-Belmont-Durham tee 1,Durham East T1 66kV,66.0,0.414,0.8009999999999999,0.0,50.6417,1.407,Northeast
Spennymoor GSP,Potter House-Belmont-Durham tee 2,Belmont T2 66kV,66.0,0.573,0.826,0.0,35.6664,2.22,Northeast
Spennymoor GSP,Spennymoor 132kV,Spennymoor-Potter House-Durham tee 1,132.0,0.911,2.086,1.1809999999999998,114,9.135,Northeast
Spennymoor GSP,Spennymoor 66kV,Spennymoor-Brancepeth-Meadowfield tee 1,66.0,3.1530000000000005,4.875,0.0,37.3811,5.173,Northeast
Spennymoor GSP,Spennymoor 66kV,Spennymoor-Chilton-Skerneside tee2,66.0,1.2970000000000002,3.299,0.7506900000000001,36,4.914,Northeast
Spennymoor GSP,Spennymoor GT1 66kV,Spennymoor 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Spennymoor GT2 66kV,Spennymoor 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Spennymoor-Brancepeth-Meadowfield tee 2,Brancepeth T2 66kV,66.0,3.5069999999999997,5.477,0.0,35.6664,6.767,Northeast
Spennymoor GSP,Spennymoor-Brancepeth-Meadowfield tee 2,Meadowfield T2 66kV,66.0,3.25,2.7289999999999996,0.0,38.9815,2.928,Northeast
Spennymoor GSP,Spennymoor-Low Spennymoor-Toronto tee,Low Spennymoor T2 66kV,66.0,0.246,0.245,0.0,47,1.15,Northeast
Spennymoor GSP,Spennymoor-Potter House-Durham tee 2,Durham Rail GT2 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Toronto 66kV,Toronto-Eastgate T2-Stonefoot tee,66.0,4.289,10.942,0.0,57,12.639,Northeast
Spennymoor GSP,Toronto 66kV,Toronto-Harmire-Fylands tee 2,66.0,1.299,3.361,0.0,57.272,3.733,Northeast
Spennymoor GSP,Toronto GT1 66kV,Toronto 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Toronto GT2 66kV,Toronto 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Spennymoor GSP,Toronto-Eastgate T2-Stonefoot tee,Stonefoot Windfarm 66kV,66.0,1.279,2.919,0.0,57.272,5.256,Northeast
Spennymoor GSP,Toronto-Harmire-Fylands tee 1,Fylands Bridge T1 66kV,66.0,0.8750000000000001,1.981,0.0,57.272,3.32,Northeast
Spennymoor GSP,Toronto-Harmire-Fylands tee 1,Harmire Bridge T1 66kV,66.0,6.565,17.058999999999997,0.0,38.2956,18.611,Northeast
Spennymoor GSP,Toronto-Harmire-Fylands tee 2,Fylands Bridge T2 66kV,66.0,0.8750000000000001,1.981,0.0,57.272,3.435,Northeast
Stella South,Annfield 66kV,Consett T1 66kV,66.0,2.2399999999999998,1.014,0.0,57.272,7.195,Northeast
Stella South,Annfield 66kV,Consett T2 66kV,66.0,2.247,1.026,0.0,57.272,6.836,Northeast
Stella South,Annfield GT1 66kV,Annfield 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella North,Barrack Road 33kV,Corporation Street T1 33kV,33.0,0.29,0.35500000000000004,0.0,23.7776,0.41,Northeast
Stella North,Barrack Road 33kV,Corporation Street T2 33kV,33.0,0.27,0.32299999999999995,0.0,23.7776,0.375,Northeast
Stella North,Barrack Road 33kV,Educational Precinct T1 33kV,33.0,2.021,2.699,0.0,26.2925,2.548,Northeast
Stella North,Barrack Road 33kV,Gateshead Central T2 33kV,33.0,2.3970000000000002,2.5250000000000004,0.0,18.2905,3.644,Northeast
Stella North,Barrack Road 33kV,Pandon Red 33kV,33.0,1.591,1.711,0.0,22.2915,1.85,Northeast
Stella North,Barrack Road 33kV,University T2 33kV,33.0,1.055,1.0619999999999998,0.0,30.5794,1.488,Northeast
Stella North,Blucher 33kV,Newcastle Airport T1 33kV,33.0,4.005,5.74,1.854,28.9,7.112,Northeast
Stella North,Blucher 33kV,Westerhope T2 33kV,33.0,4.166,2.493,0.0,22.2915,3.204,Northeast
Stella South,Coalburns 66kV,Coalburns-Hexham-Riding Mill Pumps tee 1,66.0,3.809,9.446,0.0,57,10.584,Northeast
Stella South,Coalburns 66kV,Dunston-Blaydon Burn-Coalburns tee 2,66.0,2.024,4.013,0.0,46.2977,4.538,Northeast
Stella South,Coalburns-Hexham-Riding Mill Pumps tee 1,Hexham T1 66kV,66.0,7.502000000000001,1.0627,0.0,35,11.79,Northeast
Stella South,Coalburns-Hexham-Riding Mill Pumps tee 2,Riding Mill Pumps T2 66kV,66.0,0.969,1.425,0.0,42,3.096,Northeast
Stella South,Coalburns-Prudhoe West-West Wylam tee 1,West Wylam T1 66kV,66.0,0.248,0.189,0.0,42,0.864,Northeast
Stella South,Coalburns-Prudhoe West-West Wylam tee 2,Prudhoe West T2 66kV,66.0,0.372,0.633,0.53976,66.87,2.076,Northeast
Stella North,Dunston 66kV,Benwell T2 66kV,66.0,0.6910000000000001,0.9730000000000001,0.0,36,2.205,Northeast
Stella North,Dunston GT1 66kV,Dunston 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella North,Dunston GT2 132kV,Stella North 132kV,132.0,0.25,1.34,0.0,114,5.549,Northeast
Stella North,Dunston-Blaydon Burn-Coalburns tee 1,Blaydon Burn T1 66kV,66.0,0.962,2.01,0.0,50.6417,2.835,Northeast
Stella North,Dunston-Blaydon Burn-Coalburns tee 2,Dunston 66kV,66.0,2.2190000000000003,5.096,0.0,46,7.591,Northeast
Stella South,Ravensworth 66kV,Ravensworth-Team Valley-Dunston tee 1,66.0,0.625,1.6049999999999998,0.0,57.272,2.054,Northeast
Stella South,Ravensworth GT1 132kV,Harraton GT1 132kV,132.0,0.5459999999999999,1.2155,1.1242,114,6.155,Northeast
Stella South,Ravensworth GT1 66kV,Ravensworth 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Stella North,Stella North 132kV,Barrack Road GT2 132kV,132.0,0.175812,0.583237,7.11656,186.3,7.644,Northeast
Stella North,Stella North 132kV,Dunston GT1 132kV,132.0,0.25,1.34,0.519526,114,5.573,Northeast
Stella North,Stella North 132kV,Newburn Haugh T2 132kV,132.0,0.078,0.163,0.0,103,0.96,Northeast
Stella North,Stella North 132kV,Stella South 132kV,132.0,0.066,0.25170000000000003,1.0665,274.357,1.25,Northeast
Stella South,Stella South 132kV,Ravensworth GT1 132kV,132.0,1.488,3.3404999999999996,3.3728000000000002,114,15.397,Northeast
Fourstones 20kV,Ray Windfarm 33kV,Fourstones 33kV,33.0,5.051,22.040000000000003,0.0,54,23.582,Northeast
Spadeadam 33kV,Churnsike,Bolts Law Sw,33.0,16.23,22.470000000000002,0.0,13,5.4476,Northeast
Spadeadam 33kV,Horseholme Sw,Lampert Sw,33.0,9.32,12.91,0.0,13,5.4476,Northeast
Spadeadam 33kV,Spadeadam 33kV,Horseholme Sw,33.0,15.17,16.32,0.0,13,5.4476,Northeast
Tynemouth,Chirton Grange 33kV,Monkseaton T2 33kV,33.0,3.2969999999999997,2.5069999999999997,0.0,21.4341,3.215,Northeast
Tynemouth,Chirton Grange 33kV,Tynemouth Central T1 33kV,33.0,4.628,3.499,0.0,21.4341,4.507,Northeast
Tynemouth,Flatworth 33kV,Flatworth Central T2 33kV,33.0,0.061,0.093,0.0,35,0.085,Northeast
Tynemouth,Flatworth 33kV,Ormonde Street Green 33kV,33.0,2.514,1.984,0.0,27.4357,2.611,Northeast
Tynemouth,Flatworth 33kV,Willington T2 33kV,33.0,2.727,2.112,0.0,21.4341,2.703,Northeast
Tynemouth,Flatworth GT2 33kV,Flatworth 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
Tynemouth,Gosforth 33kV,Pandon Green 33kV,33.0,4.562,4.622,0.0,23.1489,5.317,Northeast
Tynemouth,Gosforth 33kV,Pandon Red 33kV,33.0,4.915,4.9910000000000005,0.0,23.1489,5.351,Northeast
Tynemouth,Gosforth GT2 33kV,Gosforth 33kV,33.0,0.0046,0.012,0.03,Busbar,Busbar,Northeast
Tynemouth,Ormonde Street Red 33kV,Jarrow T1 33kV,33.0,1.157,0.8670000000000001,0.0,21.4341,1.131,Northeast
Tynemouth,Port of Tyne BESS,South Shields 33kV,33.0,0.5785,0.9199999999999999,0.0,55.2,1,Northeast
South Shields,South Shields 33kV,Garwood Street T2 33kV,33.0,1.16,1.48,0.0,24.0062,1.78,Northeast
South Shields,South Shields 33kV,Simonside T1 33kV,33.0,1.121,0.987,0.0,24.0062,1.382,Northeast
South Shields,South Shields 33kV,Simonside T2 33kV,33.0,1.1520000000000001,1.009,0.0,24.0062,1.382,Northeast
South Shields,South Shields 33kV,Westoe T1 33kV,33.0,2.562,3.8670000000000004,0.0,35,4.838,Northeast
South Shields,South Shields 33kV,Westoe T2 33kV,33.0,2.562,3.872,0.0,35,4.842,Northeast
Tynemouth,Tynemouth 132kV,Flatworth GT1 132kV,132.0,0.107,0.239,2.287,149,2.985,Northeast
Tynemouth,Tynemouth 132kV,Flatworth GT2 132kV,132.0,0.107,0.238,2.77,149,2.971,Northeast
Tynemouth,Tynemouth 132kV,Gosforth GT1 132kV,132.0,0.28700000000000003,0.799,7.5015,112,8.454,Northeast
Tynemouth,Tynemouth 132kV,Tynemouth-Gosforth-Benton tee,132.0,0.317,0.74,0.0,112,4.592,Northeast
Tynemouth,Tynemouth-Gosforth-Benton tee,Benton Rail GT1 132kV,132.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
West Boldon,Carley Hill 66kV,West Southwick 66kV,66.0,0.51,0.5499999999999999,0.0,47,2.551,Northeast
West Boldon,Gateshead East 66kV,Wardley 66kV,66.0,0.8999999999999999,1.4000000000000001,0.0,44.583,5.72,Northeast
West Boldon,Mount Road T1 33kV,Sunderland T8 33kV,33.0,1.47,2.137,0.0,30,2.369,Northeast
West Boldon,Nissan Tee 2,Nissan T2 66kV,66.0,0.624,0.52,0.0,65,1.03,Northeast
West Boldon,Offerton Green 33kV,Mount Road T2 33kV,33.0,3.131,3.5999999999999996,0.0,29,5.042,Northeast
West Boldon,Offerton Green 33kV,Offerton Red 33kV,33.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
West Boldon,Offerton Green 33kV,Pallion Trading T2 33kV,33.0,3.995,3.636,0.0,24.8636,4.812,Northeast
West Boldon,Offerton Red 33kV,Mount Road T1 33kV,33.0,3.125,3.594,0.0,29,5.059,Northeast
West Boldon,Offerton Red 33kV,Pallion Trading T1 33kV,33.0,3.395,3.636,0.0,24.8636,4.843,Northeast
West Boldon,Sunderland T1 T5 66kV,Sunderland T8 66kV,66.0,0.0,0.001,0.0,Busbar,Busbar,Northeast
West Boldon,Usworth T1 66kV,West Boldon-High Barmston-Herrington tee 1,66.0,0.62,1.69,0.0,55.6716,2.367,Northeast
West Boldon,West Boldon 66kV,Boldon Downhill T1 66kV,66.0,0.455,1.051,0.0,57,1.096,Northeast
West Boldon,West Boldon 66kV,Hebburn 66kV,66.0,2.33,5.351,0.0,42.2967,7.681,Northeast
West Boldon,West Boldon 66kV,Nissan North-Nissan tee 1,66.0,0.67,1.6400000000000001,0.0,56,2,Northeast
West Boldon,West Boldon 66kV,Temple Park 66kV,66.0,2.154,6.277000000000001,0.0,51.4419,7.514,Northeast
West Boldon,West Boldon 66kV,Walker 66kV,66.0,3.266,6.282,0.0,51.4,11.959,Northeast
West Boldon,West Boldon 66kV,West Southwick 66kV,66.0,1.51,3.01,0.0,50.6417,4.966,Northeast
West Boldon,West Boldon-High Barmston-Herrington tee 1,Herrington Burn 66kV,66.0,1.1169,3.0852,0.0,37.3811,3.428,Northeast
West Boldon,West Boldon-High Barmston-Herrington tee 1,High Barmston T1 66kV,66.0,0.05,0.068,0.0,58.3008,0.285,Northeast
Bradford West,AIREDALE ROAD T2,AIRR-BING-SILS-TEE2,33.0,2.676,4.88,0.0,24.577800959402367,2.271399902,Yorkshire
Bradford West,AIRR-BING-SILS-TEE1,SILSDEN T1,33.0,4.835,9.169,0.03,25.149377725900095,5.168100098,Yorkshire
Bradford West,BALME STREET T2,BRADFORD T2,33.0,1.56,1.469,0.216,19.719398444171667,1.10863208,Yorkshire
Bradford West,BANKS LANE LSI,AIRR-BING-SILS-TEE2,33.0,0.134,0.277,0.0,23.14885904315804,0.08,Yorkshire
Bradford West,BANO-SALF-SILS-TEE1,BARNOLDSWICK T1,33.0,5.806,8.393,0.007,31.436722157375122,2.749737061,Yorkshire
Bradford West,BANO-SALF-SILS-TEE2,SALTERFORTH T2,33.0,0.752,1.379,0.0,21.09118268376622,0.5695,Yorkshire
Bradford West,BINGLEY GT1,BING-MENS-SILS-TEE,33.0,3.866,7.194,0.016,15.775518755337332,1.212413574,Yorkshire
Bradford West,BINGLEY GT1/GT3,BRADFORD WEST SGT3,132.0,0.328,1.651,10.343,125.97551933609958,8.58853125,Yorkshire
Bradford West,BINGLEY GT2,BANKS LANE LSI,33.0,11.387,23.42,0.0,23.14885904315804,6.89,Yorkshire
Bradford West,BINGLEY GT2,BRADFORD WEST SGT1,132.0,0.328,1.652,10.761,125.97551933609958,8.631969727,Yorkshire
Bradford West,BOLR-SILS-SKIP-TEE,SILSDEN T1,33.0,1.139,2.333,0.0,23.14885904315804,0.7522999268,Yorkshire
Bradford West,BOLTON ROAD T1,BOLR-SILS-SKIP-TEE,33.0,0.508,0.348,0.0,16.690041581733702,0.3447000122,Yorkshire
Bradford West,BRADFORD T1,BRADFORD WEST SGT4,132.0,0.2,0.9,26.7,170.32987641632337,9.903960938,Yorkshire
Bradford West,BRADFORD T2,BRADFORD WEST SGT2,132.0,0.2,0.9,26.7,170.32987641632337,9.9155,Yorkshire
Bradford West,BRADFORD WEST SGT3,HOLMFIELD T1,132.0,0.745,1.644,2.551,114.5,7.662,Yorkshire
Bradford West,BRADFORD WEST SGT4,MENSTON T1,132.0,1.783,3.642,48.21,114.54398400614498,23.9385,Yorkshire
Bradford West,CHELKER RESERVOIR T2,CHEL-ILKL-SILS-TEE,33.0,5.561,11.512,0.0,26.578319642144418,3.8745,Yorkshire
Bradford West,CRACOE T1,CRAC-SILS-SKIP-TEE,33.0,17.736,36.861,0.0,28.635996001536245,12.189400390000001,Yorkshire
Bradford West,GAISBY LANE T1,BRADFORD T1,33.0,1.793,1.65,0.518,25.149377725900095,2.198649658,Yorkshire
Bradford West,GARGRAVE LSI,BANO-CRAC-SALF-TEE,33.0,12.10000038,26.0,0.029999999,31.436722157375122,5.361222168,Yorkshire
Bradford West,GIBRALTAR ROAD T1,FURNESS AVENUE T1,33.0,6.737,6.06,2.702,21.719917126913717,3.043992676,Yorkshire
Ferrybridge B,HOLMFIELD TEE,OVENDEN MOOR WINDFARM,33.0,6.144,8.961,0.744165,34,8.534,Yorkshire
Elland,HOPWOOD LANE,HALIFAX GT2,33.0,1.87,1.755,0.052,18.862033294425075,2.1160998540000002,Yorkshire
Ferrybridge B,HOPWOOD LANE,HOLMFIELD T2,33.0,5.0,3.39,0.61,27.72147317513988,5.296246094,Yorkshire
Thurcroft,INGS LANE T2,CRAC-INGL-SILS-TEE,33.0,0.757,1.55,0.009,28.578838324886473,0.5406373291,Yorkshire
Bradford West,KILLINGHALL ROAD T2,MOORSIDE ROAD T2,33.0,2.155,1.745,0.595,25.149377725900095,1.975050049,Yorkshire
Bradford West,KIRK DRIVE T2,BING-KIRD-MENS-TEE,33.0,2.381,1.359,0.0,14.289419162443236,1.485200073,Yorkshire
Bradford West,LEGRAMS MILL LANE T1,GIRLINGTON T1,33.0,1.121,0.836,0.35,24.577800959402367,1.2418767089999998,Yorkshire
Bradford West,MANCHESTER ROAD T1,BRADFORD T1,33.0,1.856,1.848,0.0,19.033506324374393,1.9805,Yorkshire
Bradford West,MOUNT STREET T1,BRADFORD T1,33.0,2.071,1.68,0.57,25.149377725900095,2.2014965820000003,Yorkshire
Bradford West,SAINT STREET T2,GIRLINGTON T2,33.0,2.119999886,1.664000034,0.686999977,24.577800959402367,1.677572144,Yorkshire
Bradford West,SHIP-DOCKFIELD ROAD LSI-WINDHILL LSI-TEE,DOCKFIELD ROAD LSI,33.0,0.151,0.312,0.0,23.14885904315804,0.09,Yorkshire
Bradford West,SHIPLEY T1,GAISBY LANE T1,33.0,1.631,2.077,0.394,28.578838324886473,2.383806885,Yorkshire
Bradford West,SILSDEN T2,HAWORTH T2,33.0,17.263,31.604,0.0,21.09118268376622,10.6625,Yorkshire
Bradford West,SKIPTON T2,CRAC-SILS-SKIP-TEE,33.0,0.804,1.028,0.0,17.83319511472916,0.4548999939,Yorkshire
Bradford West,WINDHILL LSI,SHIP-DOCKFIELD ROAD LSI-WINDHILL LSI-TEE,33.0,0.189299986,0.267825007,0.0,17.83319511472916,0.075,Yorkshire
Creyke Beck,NORTH SELBY,STILLINGFLEET,33.0,8.508,19.633,0.02,32.63703336702036,6.376915039,Yorkshire
Drax,OSGODBY GT3,SELB-SEST-TEE,33.0,2.814,6.278,0.031679,29,2.09,Yorkshire
Drax,OSGODBY GT4,OSGOD-SIXPW-THORP-TEE,33.0,19.269,45.166,0.0,28.578838324886473,13.479300779999999,Yorkshire
Drax,RICCALL,OSGODBY GT2,33.0,6.494,15.028,0.012,28.578838324886473,4.7434282229999996,Yorkshire
Drax,SELB-SEST-TEE,SELBY STOR,33.0,0.032,0.047,0.003924,34,0.045,Yorkshire
Drax,SIXPENNY WOOD WINDFARM,OSGODBY-SIXPW-THORP-TEE,33.0,3.93840003,5.978710651,0.0,34.866182756361496,5.47,Yorkshire
Drax,STILLINGFLEET,RICCALL,33.0,7.860000134,18.63500023,0.017000001,28.578838324886473,6.158371582,Yorkshire
Elland,BATLEY T1,THORNHILL T1,33.0,3.506291389,5.202439308,0.0,28.578838324886473,5.345899902,Yorkshire
Elland,BRIGHOUSE T2,BRIGHOUSE GT2,33.0,0.0,0.0,0.0,30.293568624379663,0.07883918762,Yorkshire
Elland,DEIGHTON T1,BRIGHOUSE GT1,33.0,5.12467289,5.083953381,0.0,18.862033294425075,4.981700195,Yorkshire
Elland,DOWKER STREET T1,GROVE STREET T1,33.0,8.112,10.324,0.0,30.86514539087739,9.064,Yorkshire
Elland,DOWKER STREET T1,YEW GREEN ROAD T2,33.0,5.003,6.367,0.0,30.86514539087739,5.59,Yorkshire
Elland,DOWS-HONL-THOR-TEE,DOWKER STREET T2,33.0,6.054,9.059,0.584,26.464004288844876,5.62686084,Yorkshire
Elland,ELLAND SGT1,SOWERBY BRIDGE GT2,132.0,0.533999979,1.368000031,4.922999859,130.54813346808143,6.982026855,Yorkshire
Elland,ELLAND SGT2,HALIFAX GT1,132.0,0.523,1.146,2.292,130.5481334680814,4.28965625,Yorkshire
Elland,ELLAND SGT3,THORNHILL T2,132.0,1.588,3.526,0.799,114.54398400614498,15.892,Yorkshire
Elland,ELLAND SGT4,LINDLEY T2,132.0,0.231,0.714,7.883,256.0663913909828,4.871040527,Yorkshire
Elland,ELLAND T1,SOWERBY BRIDGE GT1,33.0,9.93,17.255,0.865,26.464004288844876,8.093714844,Yorkshire
Elland,ELLAND T2,SALTERHEBBLE T2,33.0,2.173,2.487,0.0,21.491286420314626,2.882100098,Yorkshire
Elland,HALIFAX GT1,HALIFAX T3,33.0,0.017,0.043,0.0,47.89813303250973,0.04486999893,Yorkshire
Elland,HALIFAX GT1,SWAN BANK LANE T1,33.0,0.795,1.016,0.0,27.435684791891013,1.381099976,Yorkshire
Elland,HALIFAX GT2,HALIFAX T4,33.0,0.018,0.044,0.0,47.89813303250973,0.04647000122,Yorkshire
Elland,HALIFAX GT2,SWAN BANK LANE T2,33.0,0.795,1.02,0.0,27.435684791891013,1.383300049,Yorkshire
Elland,HAZLEHEAD T2,HAZL-SCHO-TEE,33.0,3.783,9.011,0.008,31.436722157375122,2.7087641600000003,Yorkshire
Elland,HAZL-SCHO-TEE,SCHOLES T2,33.0,1.455,3.024,0.004,28.578838324886473,1.0309335940000002,Yorkshire
Elland,HECKMONDWIKE T1,CALDER WHARF T2,33.0,5.046,4.581,0.769,21.719917126913717,3.96642334,Yorkshire
Elland,HORBURY T2,THORNHILL T2,33.0,11.254,18.697,0.0,20.576763593918262,7.703476563000001,Yorkshire
Elland,KING EDWARD STREET LSI,THORNHILL-KINGEDWARDSTREETLSI-LANESIDECOTTAGESLSI-TEE,33.0,0.407,0.735,0.0,23.14885904315804,0.24,Yorkshire
Elland,LANESIDE COTTAGES LSI,THORNHILL-KINGEDWARDSTREETLSI-LANESIDECOTTAGESLSI-TEE,33.0,0.731043994,1.161542058,0.0,23.14885904315804,0.664,Yorkshire
Elland,LIND-MELT-SLAT-TEE,SLAITHWAITE T2,33.0,6.934,16.002,0.043,15.775518755337332,4.170205078,Yorkshire
Elland,LOWFIELDS T2,MILLROYD STREET T2,33.0,5.33,6.56,0.49,21.719917126913717,5.102806152,Yorkshire
Elland,MELTHAM T1,HONL-LIND-MELT-TEE,33.0,1.306,2.686,0.0,28.007261558388745,0.9270914307,Yorkshire
Elland,MELTHAM T2,LIND-MELT-SLAT-TEE,33.0,1.949,4.052,0.0,28.007261558388745,1.252634766,Yorkshire
Elland,MIRFIELD T2,THORNHILL T2,33.0,3.644,6.358,0.0,25.435166109148962,3.225699951,Yorkshire
Elland,MYTHOLMROYD T2,SOWERBY BRIDGE GT2,33.0,10.05799961,20.28100014,0.043000001,15.775518755337332,5.645540039,Yorkshire
